feature_1,feature_2,feature_3,feature_4,feature_5,target
-1.517141355,0.1457080214,-0.1876887139,-1.621865172,0.3147506718,-82.06519033
-0.2527834756,0.2975904055,-0.1635808782,0.4629729693,1.617011686,53.23784716
-0.5707561574,-0.2329518474,-1.589676625,0.8082623163,-0.05657174978,-26.53150961
1.640348426,0.911966996,0.01537707413,-1.479118853,0.0179909804,32.59426327
1.072696127,0.6608864493,-1.166951608,0.9536124292,-0.5832006925,139.2967651
0.6526503512,0.2151275288,0.1170117129,1.384231173,-0.5987423793,141.7710546
0.6096347837,0.4434763294,-0.7674303582,1.003805919,1.984043022,83.80378143
-0.06199065841,-0.003851781148,-0.5957274967,-0.926895415,-0.3956828706,-18.17556076
0.4944573734,-1.937885219,0.3301011111,0.9872830686,-0.9488953708,-107.5476821
0.8659702727,0.2556987804,-0.6738282769,-1.634257305,1.33377637,26.44773661
0.3618581304,0.9882057921,-0.4632220436,0.3515648888,-1.006899622,139.4108753
-0.2804474182,-2.002747509,-1.104369776,0.3679630067,0.7569712135,-204.7442203
0.001914888016,1.261435657,0.3205178993,0.1310688535,-0.4090890618,146.0497309
-0.4074984217,-0.6235678247,-1.442619392,0.3396657505,1.002053768,-83.80761881
-0.3275355322,-1.451918557,-1.323124071,-0.3593585037,-1.825548011,-181.2800988
0.52779668,-1.163993717,2.096537807,0.4205001523,-0.5905287647,-63.64756052
0.03704250293,-0.8878218461,-1.482119688,0.3103969324,0.9425970028,-46.25435211
-0.4095012576,-0.4675201408,0.5572658249,-0.8834743539,0.2143907426,-80.74350789
-1.504152436,-0.06516560522,-1.49643794,-1.007085174,0.2704253878,-92.72120711
0.7570255849,1.405735717,-1.836301003,-0.8919550594,-0.6453760799,102.7995847
-0.0533240508,-1.050279755,-0.6715955325,-0.05704591077,-0.8510229025,-86.97666531
1.576354314,0.5463623299,-2.747511287,2.768294648,0.7298410177,200.175098
0.2606050666,-0.9920861201,0.06734770511,-3.184844548,-0.1460833944,-256.3044911
-0.469388431,0.04689909876,-0.255775649,0.730739284,-0.6752004823,40.94858306
1.523603547,-0.7766358619,-0.4480374913,-0.9158509908,-0.09717075313,-53.15786912
-1.780146875,0.4019212063,-0.4076821865,0.7943761272,-0.5024017165,35.35136509
-0.7059171894,-0.6777843787,0.007832300275,1.15165924,1.072494313,-2.946786945
-0.2818196178,-1.439122185,-0.6502296893,-0.7050458345,0.7314870032,-202.3941472
2.575669361,0.508930951,1.461573587,-1.115802244,-0.1005440341,94.22134103
0.58962652,-0.291266512,-1.158070888,-1.445385723,-0.7693525312,-36.63031591
-0.1284028063,-0.2615452026,0.552926563,0.2883453942,0.2250895587,-16.83244718
-1.484144767,-0.5911451276,0.03173072564,-0.4418907496,-0.1476190315,-127.1949205
-0.8234454265,0.2972843889,-1.491170057,-0.279199262,-1.640847492,-4.900368661
1.22016892,-0.2245312087,-0.1057922474,2.081622308,0.6168501406,119.0484678
0.8949493637,0.5362576892,-0.198746453,0.514814939,-1.964636853,70.48701194
0.8534020672,-1.112814052,2.449496484,0.4343111827,1.029393845,-11.10428236
0.6867221731,-0.5449898797,-0.1498080169,0.9649212389,1.167128032,29.89292091
-1.436423571,2.25491582,-2.203240686,0.9172821999,0.1058047785,161.9936821
1.191094535,0.9081454541,0.9117781764,-0.5384763662,-1.173531322,79.95557989
-0.2726542983,-0.5167860638,-0.3437849655,-0.9073125004,0.1624406672,-73.03985317
-0.5305347798,-0.4176748832,-0.5947019983,0.3088307518,-0.1467442253,-38.2936838
0.4250327092,0.1058469043,0.4686653672,0.7728594155,0.2630932788,57.65304179
0.5403982193,2.084946816,0.7453298591,0.9661649347,0.9551094805,284.2761675
-1.215940581,-0.04459746166,-0.3019233162,-0.4845197725,-0.6944709765,-40.30163222
-0.8125020955,0.5124242542,-0.6314491927,-0.3121396731,0.04190184158,2.908294508
0.1458233436,-1.478282858,-0.3848106452,0.253307094,-0.5152732581,-73.23604504
0.4869379482,-0.9629138489,0.7840217595,-0.7211094671,1.14861385,-102.3127081
1.977153202,-2.560057998,0.07491956772,0.5425845676,0.7729152738,-140.3849582
-1.456610519,-0.1163543348,0.8774492202,0.8873399104,-0.927844858,-11.4332768
0.5166473784,-0.3885237122,-0.002862241768,-0.5845505586,0.8507125792,-34.10636893
-0.08779437274,1.206412629,-0.02116314167,0.1515314219,1.231475275,126.1092374
-0.1716561043,-0.5805961056,1.099523434,2.582191275,-1.467317682,42.7215279
0.6584546967,-1.179878076,-1.322067082,-2.590439734,0.5706848394,-199.7935818
-0.06321948148,0.5587328791,2.50056529,-0.3553480546,-1.521769172,46.99330072
1.21894675,1.101229887,-1.639103378,1.466738654,-1.279607149,221.7867813
-1.150349784,-0.3245869259,-1.440539012,0.6509079162,1.574159818,-28.69259071
-1.333753343,-1.036603274,-0.3092229066,0.8398318465,1.794641862,-69.22306778
-2.151269286,0.6746724137,-0.6307916154,0.6935421579,-0.2472847887,22.5004815
-1.151608943,-1.477245459,-0.8030997655,-0.5897186678,-0.221148594,-226.4265366
-0.6981668349,-0.6709079972,1.429979918,-0.1603264184,0.3206002453,-70.99136389
0.7595548703,-0.01289296756,0.08758640428,0.6106118466,-0.8582640399,71.16562912
0.2751083788,0.3182666158,-1.867036899,0.2645457371,0.4635816795,19.7940479
-1.277973317,-0.8550182734,-0.4873895973,0.4642958327,1.552292544,-78.77458702
-1.12035071,-0.866920306,1.215821646,0.9338010588,1.36450067,-38.86446947
-0.2793541775,-0.6573523727,0.03107811102,-0.6704477447,-0.6495765648,-109.1004302
-1.863043013,-0.5159016889,0.6007236052,-0.4413167018,1.626554884,-134.9680149
-0.7504524797,0.74421183,0.05474856108,1.33397834,-1.595840386,132.0615064
-0.2273415783,-0.4984577699,2.318950231,-2.15704308,-0.08457539153,-127.5937451
-0.1699499782,-1.080828011,1.714613279,-0.9113831364,-0.5071221017,-154.3064047
-0.4208506652,0.3727116404,0.05450577145,-2.59269826,-1.085969725,-81.02726946
2.320473312,2.268017,0.314113618,-0.305679601,-1.269418848,273.0666807
1.766194709,-1.695879453,0.8728724994,-0.2895840107,-0.0420977221,-102.2578576
0.03359288995,0.2476326921,0.8469722051,0.1379384421,-0.7805883113,13.5129262
-0.9503154071,0.07853858888,0.9874887802,-0.4286655623,-0.4267104344,-29.22140955
0.1512352642,0.1875019869,-0.7793199833,-0.01278627621,-1.394118288,60.59563278
-0.5995723797,0.4809836306,1.341513287,-0.2746520135,-1.500228489,11.67459491
1.416712305,-2.159294654,0.3529382524,0.09890169855,-1.555610632,-134.2303987
-1.037924856,-1.023830856,-1.376465035,-0.2535428136,-0.9446026831,-161.0919746
0.2697669329,0.3924360856,-0.9352861898,-1.505976463,0.7626960254,-28.48020729
0.1135814639,0.7383908978,-0.9307008178,0.4355119614,0.8690628825,90.01795804
1.242761998,-0.8449638799,1.414764046,0.4623828059,-0.5418363963,-22.91323137
-1.400193966,1.703987718,-1.995561447,1.138930293,-0.2718202807,180.9288147
-1.858760614,-1.908971096,0.490330574,-1.229738321,-0.8302676196,-255.6170584
0.2754496375,-1.45376558,-0.8718451146,-1.300645479,1.120659152,-175.3023694
1.084732124,-0.9379637129,-0.06860830616,-2.009320117,-0.4669555337,-151.8130652
-0.2354750641,-0.6800177713,-1.300801013,0.2998986754,-1.577689228,-101.2418524
0.6540620594,-0.1249488238,-0.02766945674,1.207158615,-1.468069722,70.15952242
1.661002703,0.4884344126,0.561501164,-0.7721680075,-1.400572166,45.38182466
0.6105101482,-0.1454815922,-0.8517614557,0.8534338147,0.5651594827,84.24609343
-0.3181961034,-0.3336720289,1.312248486,-1.771494293,-0.0438617361,-136.5590876
-2.251677552,0.4058808804,2.092590665,-0.2557391385,2.215392262,0.3818776836
-0.3787791831,1.55002924,0.7798384393,0.4144453022,0.3958856182,188.7770475
-1.177659031,1.008896381,-0.7834678412,0.7292442,-0.9980480673,122.9870501
-0.8936760167,-1.683906736,-0.5056376533,-1.460588208,-0.08124490124,-276.5226056
0.7109479221,0.8685684961,1.580874398,-0.4844630273,1.40224335,123.9768313
-0.255928912,0.8067626715,0.1373382613,0.6076065926,-0.4328451273,94.44033162
-0.3667101303,0.9960057548,-1.547696239,0.1676812245,-1.838857593,71.83944595
-0.7484135329,0.4954125198,-0.7853471165,2.140711731,0.5681894618,149.6074608
1.125337738,-1.474784264,-0.852988969,0.07993800873,-1.618303978,-148.2307581
-0.1050702392,0.3111951914,0.3977938061,-1.176633229,2.101999949,-17.44057251
-0.7970436492,-1.867467767,0.1977394622,-0.9915644169,1.482218414,-227.8721518
-1.800536183,-0.02080232461,-0.1094642164,0.07142709025,0.08694750948,-53.1031595
-0.2739000842,0.5614669306,-0.1247501653,-1.393318053,-1.281955194,-55.40042794
0.4645578771,2.423926334,0.8550240282,1.530389134,-0.4711536789,333.8254978
0.4934414704,0.8382238641,-2.274343601,0.7836485909,-0.3427069221,104.6279243
0.9354211486,0.5403118811,-0.5551295229,-2.267771464,0.1570884586,-34.04807765
0.2665193449,-0.2113828401,0.8353110957,1.166491934,-0.2980017008,51.60353701
0.07575364153,-0.0939078127,-1.022865427,-0.2124777528,-0.4963419418,9.047756508
-0.7870920813,1.130157947,-0.2338620739,-0.4633916933,1.063277829,70.10024526
0.8385511472,0.7004492844,-0.2697252562,0.0718581712,-1.704831729,78.2733402
0.8750566709,0.9943597604,0.7972252064,-0.8602360167,0.4208887102,101.0405928
-0.43663946,0.4894658799,0.5611919093,0.3289630474,1.017591233,83.22608811
0.004191636396,0.6007891673,1.653737902,-0.02573864584,-0.2416277891,70.7321135
-0.9048156069,-0.7812517287,0.7766975019,1.049421146,1.313813315,-5.121199224
-1.955346402,1.312322998,-0.7782187309,-1.733006746,0.9081881159,-58.19905942
1.410884903,-0.3806285972,-1.882265917,1.018959236,-0.07399178668,21.49971658
-1.771337767,-1.127608236,1.673565719,1.529717615,0.4388741653,-91.06047663
2.447073558,-1.564242269,0.231010753,-1.016392526,0.4842937076,-117.8890321
-0.03822689462,-0.2460068009,0.2002730458,0.6891748481,-0.05704398039,33.54817716
0.3457724862,-0.3702423129,-0.05917381335,0.3344121145,-2.851706966,-30.72720854
0.8365202518,-0.1450035387,0.3164491492,0.240400338,-0.8866497585,34.38334756
0.3770006895,-0.6539432036,-0.5773921394,0.2789099071,-0.05522129872,-14.24755138
0.4809711224,2.258573292,-1.58968261,-0.9468176491,1.547013677,166.3095026
-0.0009095355042,0.3295494367,-0.3591998576,-0.2745213097,0.1241635574,6.059508316
-0.6147226842,-0.323662683,0.9661655511,-0.08551059813,0.7013241507,-12.38330662
-0.5435363223,2.30887341,-1.576444175,-0.3923061438,0.2805832253,181.2159257
0.1638799995,-0.01153621992,0.3512342618,-0.5864585428,0.9743384094,-48.33326033
1.077591308,1.128299267,-0.8766413827,-1.03610856,-0.1591135952,105.7435593
-0.7370147542,-0.8925683422,-0.1652259195,1.647390549,-0.3814526925,-35.15802641
-1.86700946,0.5821013425,0.3965951942,-0.1747628312,-0.07982366033,9.294629382
-1.01751798,-0.1911030438,-0.2818386902,-0.4309843392,0.1731721596,-77.75855823
1.383487036,0.4294168152,2.439882598,-1.533383036,-1.732699626,15.78945126
0.3053515577,0.798111654,0.6500126117,-0.4703148345,-1.591089413,32.29045481
-1.560071111,-0.03853624669,-2.602821063,-3.14730812,-0.2070278196,-244.0393466
1.287122012,-0.1317892465,-0.918297923,-0.6505005259,-1.153738511,27.82668704
-0.5548015379,-0.8749577158,0.6350078446,-0.67471324,0.3170015183,-143.3019311
1.118683697,-1.248598861,0.989090024,-1.391300648,0.2112137673,-154.0351788
0.3293163942,-1.029312405,-0.7569974951,-1.994740379,-0.8469263194,-178.4794948
-0.7872815828,-2.675433618,-0.9150449438,0.4372946381,0.6331000453,-245.2552968
1.157587165,0.2953358934,-0.6111364959,-0.6418853776,1.017596863,60.36528388
1.775613442,1.365093118,0.8454884242,-3.250168715,-0.560604407,28.56804951
-0.3701346077,-0.7176642698,-1.461087964,-0.8237089253,-0.5072136445,-118.5300399
0.4583349663,-0.3671706553,-0.06356731632,1.156823851,1.654024349,27.61953829
-1.690580722,1.501781143,0.06411066844,-3.13031615,-0.1809312206,-58.65207146
-0.9348098309,0.05091240725,-0.507081127,1.437679397,-0.1740555145,67.14214495
1.965504941,0.3113430992,-1.363586427,1.177897854,1.101606951,102.9719532
-0.4347945289,-0.2216297027,0.1212022268,1.146447906,0.5680659763,15.77283441
1.241827105,-2.688582319,0.1433690139,-0.5576589298,-1.370007848,-206.9290093
-0.07953836312,-0.4433984525,0.02019998604,2.399093164,-0.5792649301,98.60553327
-0.01462165966,2.181402737,0.1218723736,1.365630403,-1.417814675,234.8746005
0.4030405126,-0.6116851589,-0.4070392141,0.9892954106,0.7213526436,5.333131003
-0.4747142971,-0.5536800038,-0.4939672822,0.08990992933,0.6624930756,-56.9929491
-0.3877279813,-0.6218864008,0.5406320044,0.2715482752,0.4591791993,-23.61309219
1.457747392,-0.4076548588,-0.3561801882,-1.018167387,-1.375905143,-27.80739973
0.3919248914,0.64905829,0.6466462857,-1.24111065,1.87300243,12.78427452
1.738313657,-1.968402007,0.06679872821,-1.245961041,1.21443991,-167.6388308
0.9965812636,0.7159579597,-0.8539171984,2.123799046,-2.037257793,225.4015531
-0.514761346,1.144512225,-1.053860667,-1.506563092,-1.059362864,34.63781965
-0.09565440391,-0.4984344571,-0.180990173,0.1831073914,0.02537107997,-50.98441422
0.3462070944,1.025482789,1.244836995,-0.1319993014,0.666801134,103.4322478
0.364042528,1.957602256,1.350308693,-0.8991760775,-0.1543118703,171.1368927
-0.9249098563,0.003858191295,0.1261689063,1.405729209,-0.2186073816,34.98323522
0.2007476253,-0.02052036355,-1.119263785,-2.224311232,0.2310545255,-104.1443903
-1.031381139,1.2716476,0.03075475703,-1.472028569,-0.1474787091,40.33807379
0.6514246058,0.2156478927,-0.3798026491,-0.5745315419,-0.3305383953,-18.66395412
-0.04439525223,-0.4354733932,-1.071657888,-1.406776127,0.1280434077,-141.2892421
-1.07058676,-0.2042785273,0.301283596,0.1128079103,0.436063522,-5.541244222
-0.3027706498,-1.126464313,-0.9928167042,-0.8484028618,-2.129545901,-152.8288076
-0.02435440558,0.1748907349,0.6212761948,-0.6575110458,-0.4754794151,5.187265833
0.6998716349,-1.431605911,-0.2611179786,-0.4549022158,0.7834432163,-135.2076617
-1.062143408,0.9599771859,1.493424828,0.02831119903,-0.7791599332,78.97768934
1.263382458,-0.7414914921,-1.453660856,0.6228359697,0.191120401,-2.23575185
-0.5776547583,-1.072652053,0.9626855644,-1.818669452,1.433230197,-201.6453627
-0.06660877047,-0.5053638623,0.200024302,0.8801796227,-0.9123631812,-4.383841439
1.148742277,2.352048356,-0.0380353766,1.336430472,-0.8911923416,320.9597099
-0.03465880733,0.267661879,-0.1437538602,1.978961389,-0.009142628318,107.3172723
-0.2167954048,2.183785515,0.5662098593,-0.1651484477,-0.3840595658,194.3160019
0.3357613212,0.001900444798,0.8389463819,0.9161129799,0.2952753996,57.55014602
-0.01499702815,0.4285958132,0.3464919945,1.434771201,-0.03552565586,134.6812844
2.033871334,-0.955536622,-3.153118064,-0.6861964908,-1.207985143,-126.9533148
1.093959141,-0.1153485462,-2.758786291,-0.1525932304,-0.03299998959,3.627003883
-0.8229153234,-0.4552569239,-0.5655453667,0.3548389625,-0.649614825,-54.23568451
-0.2976696625,0.3778452233,0.2007388349,-0.770450918,0.4701082136,-2.659569685
-1.16819968,-0.9622493656,-1.44238072,-0.2735050388,1.129403843,-123.8494933
1.312588757,0.07613443041,1.007718733,0.3158589802,-1.251642046,73.41349396
-1.008725733,1.861353241,0.8382538943,0.3606650512,1.104848208,188.1078258
0.03488112486,-0.6248078696,0.2301086076,-0.9037152145,0.4008384693,-89.06337381
-2.072690054,-0.7947349368,-0.2687287982,0.8866465649,-0.2899791195,-93.72461268
0.2306176286,-0.369441461,-2.0737901,0.4430563069,0.9407567177,23.64729469
1.05235242,1.374934209,-1.844236639,-1.55768018,-0.1798925243,58.79167703
0.03921427759,-0.3373502448,-0.6891177683,-0.9123120873,1.380576746,-65.17161407
1.161767473,-1.521514352,-1.206313029,0.5306588956,0.746766809,-46.62108749
-1.527815417,-0.1855798622,-0.6766691407,0.7812511154,-0.9842238425,-28.5864808
-0.8387503769,-0.7986477426,1.719251805,1.03643403,2.317709255,-55.47715696
-0.007271654391,-0.5988977659,-0.0154874442,-1.256394366,1.557493621,-77.82895392
-1.388973781,-0.5792749051,0.1654783298,-1.152240511,0.2155933281,-130.7046752
1.250530497,-0.582229081,-0.7222846626,-0.200819622,-0.3482433535,-52.10349332
-0.7123763664,0.6398185426,0.4071001564,-1.036154914,-0.4620374702,13.90110023
0.1718977895,-0.7022945451,-0.08101198908,-0.201789563,0.06814625574,-62.27144875
-0.234742223,1.475549605,-0.2790229514,2.49728463,-0.5839799303,250.0482985
-1.028227302,1.798913943,0.1166870529,-0.471725723,-2.260762287,128.620294
-0.6455156251,0.04244310096,-2.661058197,-0.9292645765,-0.08447995587,-97.20801312
0.3723410806,-0.5029353986,-0.4927854677,0.554725247,-0.9002828019,6.130035121
-0.2377761539,0.2582989208,-0.4865488484,-1.00293453,-0.4162654125,-18.22165541
0.6927548827,0.1870010191,-0.3523158702,1.168714101,1.817739731,106.1255756
0.9190183658,0.550955393,-0.204976615,1.498785476,0.03868871817,147.4726113
1.358797937,-0.1205747176,0.5535464649,-0.1849624888,1.234221452,40.8141811
1.922422399,0.5534908088,-0.6393549337,-1.072816157,2.042281969,65.36738448
0.169552843,0.3898119286,0.2468358643,0.3753159411,-0.06105948463,84.31123532
-1.490280766,0.4139656208,0.2765956528,0.1450770454,-1.360801176,-4.818155815
-0.8518317964,-2.235045992,-0.06722168738,-1.374825335,-1.473686156,-296.6535605
-1.433162564,0.2822288249,0.3586557912,-0.4758048023,0.6850045062,-48.59616399
0.3474598123,0.8596820244,0.6971342507,-0.1625228787,0.8478299884,94.75933579
1.454191583,-0.3637522794,0.3366385947,-0.1591581747,0.7090057298,7.181114617
0.9060485849,-0.3469210601,0.03414718413,1.31973525,-0.5181887849,59.69451948
-0.2268050349,0.9319553078,-1.517207151,0.6119437858,-0.9071396135,131.7185447
-0.4261769449,-1.224422177,-0.3467079278,-1.485582846,-0.253493953,-192.4023494
2.221873544,-0.1736671645,0.35958907,0.5926537699,0.03278589601,55.52543665
-0.438856306,-0.1413457739,0.3149686771,-1.169125598,2.090459655,-14.64502251
0.2851617407,-1.544881253,-0.1431834639,-0.9222362113,1.460598118,-136.4295697
-0.7482190576,-0.3741802969,-1.61260654,1.718915577,-0.1952109185,-14.42618662
-2.292396025,-0.8954451872,1.025879015,1.171811192,-1.620000431,-55.46100039
0.1024296672,-0.2574832958,0.6792507511,-0.7246673928,-0.3623233311,-53.59880524
-1.276493756,1.743687061,-0.7617459123,-1.883327866,0.556268866,34.4871666
-0.3441983592,1.793418417,-0.05643264037,0.9881860381,0.1539338462,220.7084132
0.09004223753,1.661938128,0.9631249441,0.9010938402,0.4783603919,201.7199667
0.6364156728,0.8316824951,-0.6481509699,-0.9335026719,-0.01108562238,66.40732393
-1.14842556,0.1279691357,-0.7336006517,-0.3124572977,-0.4662516358,-24.85345737
-1.409656495,-1.121431661,0.2033277312,-0.8460483055,-0.5033849249,-190.5074229
-0.2888647583,3.109595571,-0.1182460196,0.5145082579,-0.9553154209,274.6681854
-0.6471167407,0.4044944708,1.652211863,2.130118896,-0.8728357326,113.335944
0.7083002181,1.632033786,-2.292770448,-0.3006370272,-0.9325529504,160.9867769
0.4644553594,0.1077256606,-1.615216005,0.3048372243,0.03323011242,-8.789686301
-0.5785455688,-0.4415470069,-0.6030361002,0.8140288969,-0.06081242724,-39.41701274
-0.3347398895,0.5314692608,1.003483825,0.5761686492,0.146201746,48.92407164
-1.483741166,-1.039194375,1.070653623,1.646045807,-0.5597922589,-45.14256531
-0.5337036398,0.4236925184,-0.09149046366,1.087704605,0.003422685608,99.74051023
0.5827548646,-1.445724998,0.9111876998,2.116628289,-0.4384923321,5.64303684
-0.115780858,-0.1439628121,-0.9444400448,-0.1173589499,-0.5502191018,-47.27011388
-0.2329832604,-0.487601705,0.3291032745,-0.3314594432,1.746273312,-64.86877789
-0.2529062028,-0.9535209956,-0.06647399405,-0.4818955909,-1.091030856,-104.9522345
0.006201601201,-0.5606855985,-1.955482395,0.5661700857,0.7244111433,-59.22420081
3.118522108,-0.1013999861,0.8768718087,0.0506178709,-0.3843209233,143.5941116
-0.02728046631,-1.102402654,1.827080913,1.376070253,0.504077354,-47.98667012
-1.01831371,-1.176748483,-0.4258410222,-1.038855287,0.432946887,-164.7012542
0.3684336945,-0.9448665091,0.4808448592,-0.9464444761,-1.079814246,-130.8045232
-1.516280266,-0.7373856001,0.5898160306,0.7991333902,-1.362192865,-76.16259819
0.3173703639,0.9227968033,-0.3476769925,-0.3153222053,-0.1535723454,59.55801032
0.439989737,1.533026828,-0.1798330983,-0.144607894,-1.552613235,149.1930233
-0.3021429722,-1.199257492,1.830537298,1.188930136,-0.6066839567,-72.27679484
0.9450500475,-0.05466032015,-0.1308639103,-0.6262835682,0.01123539838,-3.206243569
0.192576059,-1.276944876,-0.5862594091,-0.07374588128,-0.428042302,-103.5582549
0.7725395064,0.9810218946,-1.027818102,-0.4763663019,-0.5567528161,57.16493645
-1.116833902,-0.9096556306,-0.2953672869,0.2391701102,0.7329605727,-87.92003121
0.9708949671,-0.04318090666,0.5341646599,-1.7455595,-0.9289676976,-44.70329066
1.191100605,0.5291036292,-1.149822587,-1.051518661,1.495735028,49.00555755
1.816326402,-1.880326493,-1.139320153,0.2201777236,0.2901139935,-125.5249643
-1.026848476,-0.257582706,-0.6689471921,0.7709801678,1.544842529,-22.8558465
0.9241399939,-1.425451872,0.6270316508,-1.193531797,-0.7498660248,-151.0006234
-0.730416067,-0.3285584466,-0.2397494483,1.018558986,1.602287744,-5.888636922
0.7296731369,-1.041176005,-0.8101324183,0.3641606753,0.9011487471,-80.29679602
-0.5852194752,1.116625158,0.03028329172,-1.270001068,0.1282693046,29.87544053
-0.7296734843,-0.3930212426,-0.1534718952,-0.879209507,-0.6727628173,-92.5108827
-0.8168490723,-0.3352994222,-0.3872813979,-1.808404234,1.618243497,-131.9137377
0.09927067651,-0.8936237847,-0.6727519092,1.687611415,0.7724453964,-6.689716775
-1.898935746,0.6958893242,1.136897839,-0.966038582,0.6818305092,3.753722888
0.8286169395,0.6349032833,-1.095035831,-0.3185107584,-1.390188143,81.24043456
-1.067708774,-0.5482909283,0.1109956869,1.447807781,-0.3176564967,-17.6836661
0.3649544769,-0.03907195916,0.08975918919,0.0155619438,-0.2407853996,5.219827519
0.1259665495,-2.162472862,0.6158506409,1.119449683,-0.5182281195,-142.6028496
0.3653740317,-0.1892364104,-0.509333786,-1.104272873,0.261456739,-48.37010826
-0.0864421768,-1.262161246,0.5515648578,0.2499451284,0.9173470335,-125.6021672
-0.1223344103,-0.1625460124,2.110860988,-0.4903773423,-1.689819411,-46.02956844
0.6645228578,1.132564814,-1.009810381,2.175115693,0.04404637714,225.0449706
1.143930162,0.6026860452,0.8128192913,-2.105817506,0.4499823212,16.96122509
0.8624877494,-1.00502308,0.6481039766,-0.8176367924,1.077459405,-106.7432677
-1.195102646,-0.3182556515,-0.724716231,0.4387542033,-0.4209102162,-26.4868833
0.2881150033,0.2256364835,0.7444724296,0.05908259827,0.5332437575,48.89327813
0.5781242509,1.398482181,0.2803784712,-2.661569365,-0.1203407919,32.76372452
-0.02786425391,-0.2827838526,0.08037814547,-1.973956592,-0.6773893161,-126.6384491
0.9265566747,-0.4310898903,1.798192214,1.485240892,0.9863695248,60.02072486
0.2713292047,-1.018581092,0.5015641043,2.348263905,-1.207310666,-0.1597385829
-0.9291825764,-1.776167702,0.5297831229,-1.723175178,0.6121979156,-274.0050603
-0.9606635742,-1.877226314,-0.4003270365,2.011303592,-0.7642893332,-83.16671413
-0.4825602094,-0.6313102252,-0.96628865,1.98449031,0.6173976449,-11.48142883
0.1491526715,-0.01865379436,-1.002969281,0.7271418292,0.05693432732,68.05617854
0.1166188476,1.021386356,0.6187715203,-0.4028028797,0.3575459892,85.87801096
-1.132178269,0.13368207,-0.5640513578,-1.180425396,-0.0103186488,-64.21326205
-0.464886586,-0.3146586385,0.8331711223,-0.6175519623,-0.5944517622,-25.00266191
-2.209507831,1.251060475,-1.043735245,-1.057625179,-1.882273442,-38.23372598
0.8608470873,2.103632187,-0.9043909555,0.6020232356,-0.2878893881,255.6179261
0.3255540296,1.306276133,-1.761016073,2.312972726,0.6850513334,230.7123157
0.7688113493,0.9260538153,-1.212694995,-1.524009684,0.2960458581,41.29277034
0.9705906525,-0.5022107872,-1.392533853,-1.708776929,-1.350454948,-108.3884975
1.248971785,0.8119858297,0.2234013391,0.5873350248,0.2461960901,152.9806009
0.9957546358,-0.08887503148,0.4969888748,-1.488042275,1.817038355,-3.020125335
0.3407730453,0.09804145493,-0.2275153707,-0.5493071196,-1.842874653,21.11514961
-1.03818294,2.072581579,-3.042264443,-1.069579454,0.3137860273,153.3877272
0.1798572108,-1.28943884,0.8009199105,-1.416819322,-0.9613753444,-146.2172027
1.172178478,-0.1007628798,0.5632783211,0.7871130287,1.783251191,40.16281391
-0.5758353211,-0.9495518008,0.3954583493,-0.5857169441,-1.495757655,-137.6342713
0.1612740894,-0.3153818947,0.8026206085,-0.006961271259,-0.03932339857,-0.7757920524
2.48830374,0.8569434752,0.2966200947,0.9251674856,-0.4208608279,219.776952
1.168085746,0.1777770863,1.343307521,-0.4591197223,0.2914417814,43.74278354
0.481799479,-1.354534216,0.1146097035,-0.6706380907,1.470953919,-89.9770411
0.6730370726,-0.6478520992,-1.771482234,0.4326896732,-0.4374305779,-48.41344768
0.2720472267,-0.8438828492,2.478481485,-1.970427849,-0.4847634704,-114.9523227
-0.1501851293,-0.6401964993,-0.3316012921,-1.121674135,-1.244645424,-137.3055964
-1.197460122,0.01921367272,0.394703714,-0.5235198514,0.2586489855,-51.03410084
1.058341527,0.03074674914,0.521422021,-0.4901912073,-1.237704545,27.18222486
-0.117678027,-0.002589302766,1.006558592,-1.500593583,-2.15328679,-68.44382388
-1.364431981,0.8353503253,0.5257418521,0.7365597208,-0.2582512756,27.28389437
1.729243807,-0.1008298657,0.1345669781,0.5776304771,-0.1925883404,89.61685637
0.3954238957,-0.8379592456,0.3226350265,0.1540558794,-1.127532275,-60.10579237
-0.4859184632,0.2449497502,-0.515480932,-0.3460392314,0.0342433493,10.33291706
1.009175624,-0.155779662,-0.8223053358,0.3417604851,-0.4190986136,29.81642923
-1.011429573,1.217635958,-1.535665128,2.30708627,-0.6468393816,164.8858629
0.329243032,1.641486752,-1.012085691,1.33933984,0.6385163817,217.1838834
-0.2959661377,1.1139952,0.5961911162,0.3230703287,-1.783729585,114.8450289
0.1662388288,-0.07652742721,-1.590042986,0.582537105,-0.2143349957,-31.10420055
-0.887738481,0.8106862831,-0.487991285,0.1313277565,-0.5197460705,34.44889106
-0.1413084167,-0.9227453815,-0.9430493875,-1.318556211,-0.4976845513,-140.2220676
1.129572911,-0.9252453136,-0.4954420321,1.346035511,0.6659449523,-24.44308582
0.07410123925,-0.02490681156,-0.5985703526,0.1635056996,-0.5517819054,-5.907843657
0.1225498964,0.8339688224,1.064408126,1.191757481,-0.3335224374,144.4544754
1.836372302,0.5405086796,-0.203365265,0.2300776354,-1.671070958,110.0269296
-0.3121837863,-1.44679174,1.209301968,1.236922751,0.4180900809,-89.33860898
-0.2716152186,-0.7410430266,0.3780793989,-0.1701659044,2.086175703,-46.90970419
0.4464890388,0.9900660584,-0.835734368,1.40617291,0.4020645203,154.456772
-0.8904310932,-0.7825220029,-0.06429196588,-0.5822341446,-0.5182130823,-105.0257748
